source,source_type,target,target_type,relationship
Codice,domain,Muro Manifesto,ability,references
Codice,domain,Teletrasporto,ability,references
Codice,domain,Cacciare,ability,references
Codice,domain,Sigillo di Ritorsione,ability,references
Codice,domain,Libro di Homet,ability,references
Codice,domain,Toccato dal Codice,ability,references
Codice,domain,Libro di Vyola,ability,references
Codice,domain,Rifugio Sicuro,ability,references
Codice,domain,Libro di Ronin,ability,references
Codice,domain,Onda di Disintegrazione,ability,references
Codice,domain,Libro di Yarrow,ability,references
Codice,domain,Unione Trascendente,ability,references
Domini delle Classi,domain,Codice,domain,references
Domini delle Classi,domain,Grazia,domain,references
Domini delle Classi,domain,Arcana,domain,references
Domini delle Classi,domain,Saggio,domain,references
Domini delle Classi,domain,Lama,domain,references
Domini delle Classi,domain,Valore,domain,references
Domini delle Classi,domain,Ossa,domain,references
Domini delle Classi,domain,Saggio,domain,references
Domini delle Classi,domain,Grazia,domain,references
Domini delle Classi,domain,Mezzanotte,unknown,references
Domini delle Classi,domain,Splendore,domain,references
Domini delle Classi,domain,Valore,domain,references
Domini delle Classi,domain,Arcana,domain,references
Domini delle Classi,domain,Mezzanotte,unknown,references
Domini delle Classi,domain,Lama,domain,references
Domini delle Classi,domain,Ossa,domain,references
Domini delle Classi,domain,Codice,domain,references
Domini delle Classi,domain,Splendore,domain,references
Grazia,domain,Abile Inganno,ability,references
Grazia,domain,Estasi,ability,references
Grazia,domain,Parole d'Ispirazione,ability,references
Grazia,domain,Non Dire Mai Bugie,ability,references
Grazia,domain,PiantaGrane,ability,references
Grazia,domain,Velo Ipnotico,ability,references
Grazia,domain,Invisibilità,ability,references
Grazia,domain,Discorso Rassicurante,ability,references
Grazia,domain,Attraverso i Tuoi Occhi,ability,references
Grazia,domain,Scavatore di Pensieri,ability,references
Grazia,domain,Parole di Discordia,ability,references
Grazia,domain,Mai Sopraffatto,ability,references
Grazia,domain,Condividi il Carico,ability,references
Grazia,domain,Carisma Infinito,ability,references
Grazia,domain,Tocco della Grazia,ability,references
Grazia,domain,Proiezione Astrale,ability,references
Grazia,domain,Entusiasmo di Massa,ability,references
Grazia,domain,Imitatore,ability,references
Grazia,domain,Maestro dell'Arte,ability,references
Grazia,domain,Ripetizione,ability,references
Grazia,domain,Famoso,ability,references
Lama,domain,Guardian,class,references
Lama,domain,Warrior,class,references
Lama,domain,Rialzati,ability,references
Lama,domain,Non Abbastanza Buono,ability,references
Lama,domain,Vortice,ability,references
Lama,domain,Legame di un Soldato,ability,references
Lama,domain,Audace,ability,references
Lama,domain,Mischia,ability,references
Lama,domain,Combattente Versatile,ability,references
Lama,domain,Concentrazione Letale,ability,references
Lama,domain,Armatura Fortificata,ability,references
Lama,domain,Vantaggio del Campione,ability,references
Lama,domain,Vitalità,ability,references
Lama,domain,Rafforzato in Battaglia,ability,references
Lama,domain,Furia Crescente,ability,references
Lama,domain,Colpito dalla Lama,ability,references
Lama,domain,Colpo di Sfioramento,ability,references
Lama,domain,Grido di Battaglia,ability,references
Lama,domain,Frenesia,ability,references
Lama,domain,Sangue e Gloria,ability,references
Lama,domain,Colpo del Mietitore,ability,references
Lama,domain,Mostro da Battaglia,ability,references
Lama,domain,Assalto,ability,references
MezzaNotte,domain,Prendi e Tira,ability,references
MezzaNotte,domain,Pioggia di Lame,ability,references
MezzaNotte,domain,Travestimento Misterioso,ability,references
MezzaNotte,domain,Spirito di Mezzanotte,ability,references
MezzaNotte,domain,Legame dell'Ombra,ability,references
MezzaNotte,domain,Presa alla Gola,ability,references
MezzaNotte,domain,Velo Notturno,ability,references
MezzaNotte,domain,Esperto di Furtività,ability,references
MezzaNotte,domain,Glifo dell'Oscurità,ability,references
MezzaNotte,domain,Silenzio,ability,references
MezzaNotte,domain,Ritirata Fantasma,ability,references
MezzaNotte,domain,Sussurri Oscuri,ability,references
MezzaNotte,domain,Travestimento di Massa,ability,references
MezzaNotte,domain,Toccato dalla Mezzanotte,ability,references
MezzaNotte,domain,Schivata Elusiva,ability,references
MezzaNotte,domain,Cacciatore d'Ombre,ability,references
MezzaNotte,domain,Carica di Incantesimo,ability,references
MezzaNotte,domain,Terrore della Notte,ability,references
MezzaNotte,domain,Tassa del Crepuscolo,ability,references
MezzaNotte,domain,Eclissi,ability,references
MezzaNotte,domain,Spettro del Buio,ability,references
Ossa,domain,Manovre Agili,ability,references
Ossa,domain,Vedo Che Arriva,ability,references
Ossa,domain,Intoccabile,ability,references
Ossa,domain,Ferocia,ability,references
Ossa,domain,Approccio Strategico,ability,references
Ossa,domain,Rafforzamento,ability,references
Ossa,domain,Tattico,ability,references
Ossa,domain,Potenziamento,ability,references
Ossa,domain,Ridirezione,ability,references
Ossa,domain,Conosci il tuo nemico,ability,references
Ossa,domain,Mossa Caratteristica,ability,references
Ossa,domain,Risposta Rapida,ability,references
Ossa,domain,Recupero,ability,references
Ossa,domain,Toccando l'Osso,ability,references
Ossa,domain,Precisione Crudele,ability,references
Ossa,domain,Colpo di Rottura,ability,references
Ossa,domain,Controllare,ability,references
Ossa,domain,Sul Limite,ability,references
Ossa,domain,Colpo di Frantumazione,ability,references
Ossa,domain,Corsa verso la Morte,ability,references
Ossa,domain,Passo Rapido,ability,references
Saggio,domain,Druid,class,references
Saggio,domain,Ranger,class,references
Saggio,domain,Tracciatore Dotato,ability,references
Saggio,domain,Lingua della Natura,ability,references
Saggio,domain,Intrico Violento,ability,references
Saggio,domain,Evoca Sciame,ability,references
Saggio,domain,Famiglio della Natura,ability,references
Saggio,domain,Proiettile Corrosivo,ability,references
Saggio,domain,Fusto Maestoso,ability,references
Saggio,domain,Morsa Mortale,ability,references
Saggio,domain,Campo di Guarigione,ability,references
Saggio,domain,Pelle di Spine,ability,references
Saggio,domain,Fortezza Selvaggia,ability,references
Saggio,domain,Equidi Evocati,ability,references
Saggio,domain,Raccoglitore,ability,references
Saggio,domain,Tocco del Saggio,ability,references
Saggio,domain,Impulso Selvaggio,ability,references
Saggio,domain,Spiritelli della Foresta,ability,references
Saggio,domain,Barriera di Rigenerazione,ability,references
Saggio,domain,Santuario della Selva,ability,references
Saggio,domain,Dominio Vegetale,ability,references
Saggio,domain,Forza della Natura,ability,references
Saggio,domain,Tempesta,ability,references
Splendore,domain,Proiettile di Luce,ability,references
Splendore,domain,Tocco Riparatore,ability,references
Splendore,domain,Rassicurazione,ability,references
Splendore,domain,Ultime Parole,ability,references
Splendore,domain,Mani Curatrici,ability,references
Splendore,domain,Secondo Respiro,ability,references
Splendore,domain,Voce della Ragione,ability,references
Splendore,domain,Divinazione,ability,references
Splendore,domain,Vita Protetta,ability,references
Splendore,domain,Forma Materiale,ability,references
Splendore,domain,Colpo,ability,references
Splendore,domain,Ristoro,ability,references
Splendore,domain,Zona di Protezione,ability,references
Splendore,domain,Colpo Guaritore,ability,references
Splendore,domain,Tocco dello Splendore,ability,references
Splendore,domain,Scudo d'Aura,ability,references
Splendore,domain,Splendida Luce Solare,ability,references
Splendore,domain,Aura Sovrastante,ability,references
Splendore,domain,Raggio Salvifico,ability,references
Splendore,domain,Rinvigorimento,ability,references
Splendore,domain,Risurrezione,ability,references
Valore,domain,Ossa e Pelle,ability,references
Valore,domain,Spinta Forzata,ability,references
Valore,domain,Sono Il Tuo Scudo,ability,references
Valore,domain,Distruttore di Corpi,ability,references
Valore,domain,Presenza Audace,ability,references
Valore,domain,Ispirazione Critica,ability,references
Valore,domain,Appoggiati,ability,references
Valore,domain,Provocazione,ability,references
Valore,domain,Scudo di Supporto,ability,references
Valore,domain,Corazza,ability,references
Valore,domain,Colpo Risonante,ability,references
Valore,domain,Inevitabile,ability,references
Valore,domain,Risorgi,ability,references
Valore,domain,Scuotiti,ability,references
Valore,domain,Toccato dal Valore,ability,references
Valore,domain,Piena Ondata,ability,references
Valore,domain,Colpire al Suolo,ability,references
Valore,domain,Tieni la Linea,ability,references
Valore,domain,Guida con l'Esempio,ability,references
Valore,domain,Infrangibile,ability,references
Valore,domain,Armatura Infrangibile,ability,references
Abominio dei Regni Esterni,enemy,Picchiatore,unknown,references
Adepto Cultista,enemy,Supporto,unknown,references
Agglomerato di Carcasse Zombie,enemy,Solo,unknown,references
Alto Serafino,enemy,Capo,unknown,references
Anguille Elettriche,enemy,Orda,unknown,references
Aquila Gigante,enemy,Furtivo,unknown,references
Arcere Scheletrico,enemy,a Distanza,unknown,references
Arciere Maledetto,enemy,a Distanza,unknown,references
Arciere Spettrale,enemy,a Distanza,unknown,references
ArcoNecromante,enemy,Capo,unknown,references
Assassino Apprendista,enemy,Minion,unknown,references
Assassino Velenoso,enemy,Furtivo,unknown,references
Bandito con Lama Seghettata,enemy,Standard,unknown,references
Barone Mercante,enemy,Sociale,unknown,references
Cacciatore Mortale,enemy,Capo,unknown,references
Capitano Pirata,enemy,Capo,unknown,references
Capitano Spettrale,enemy,Capo,unknown,references
Capo delle Guardie,enemy,Capo,unknown,references
Cavaliere del Cervo,enemy,Standard,unknown,references
Cavaliere della Corona,enemy,Capo,unknown,references
Cavaliere Scheletrico,enemy,Picchiatore,unknown,references
Cecchino della Lama Seghettata,enemy,a Distanza,unknown,references
Combattente Gigante,enemy,Picchiatore,unknown,references
Consigliere Reale,enemy,Sociale,unknown,references
Corrutore dei Regni Esterni,enemy,Supporto,unknown,references
Corruttore dei Regni Esterni,enemy,Supporto,unknown,references
Cortigiana,enemy,Sociale,unknown,references
Cortigiano,enemy,Sociale,unknown,references
Coscritto,enemy,Minion,unknown,references
Costrutto,enemy,Solo,unknown,references
Custode dei Segreti,enemy,Capo,unknown,references
Demone dell'Avarizia,enemy,Supporto,unknown,references
Demone dell'Presunzione,enemy,Capo,unknown,references
Demone della Furia,enemy,Picchiatore,unknown,references
Demone di Disperazione,enemy,Furtivo,unknown,references
Demone di Gelosia,enemy,a Distanza,unknown,references
Demone Minore,enemy,Solo,unknown,references
Devastatore,enemy,Standard,unknown,references
Difensore dalle Radici Profonde,enemy,Picchiatore,unknown,references
Dragatore Scheletrico,enemy,Minion,unknown,references
Drago Vulcanico Flagello Fuso,enemy,Solo,unknown,references
Drago Vulcanico Predatore di Ossidiana,enemy,Solo,unknown,references
Drago Vulcanico Tiranno Cinereo,enemy,Solo,unknown,references
Driade,enemy,Capo,unknown,references
Elementale Maggiore dell'Acqua,enemy,Supporto,unknown,references
Elementale Maggiore della Terra,enemy,Picchiatore,unknown,references
Elementale Minore del Caos,enemy,Solo,unknown,references
Elementale Minore del Fuoco,enemy,Solo,unknown,references
Esperimento Fallito,enemy,Standard,unknown,references
Giovane Drago di Ghiaccio,enemy,Solo,unknown,references
Giovane Driade,enemy,Capo,unknown,references
Gorgone,enemy,Solo,unknown,references
Gruppo di Zombie,enemy,Orda,unknown,references
Guardia Arciere,enemy,a Distanza,unknown,references
Guardia con Lama,enemy,Standard,unknown,references
Guardiano Carceriere della Cripta,enemy,Supporto,unknown,references
Guardiano Spettrale,enemy,Standard,unknown,references
Guerriero Caduto Campione Imbattibile,enemy,Solo,unknown,references
Guerriero Caduto Frantumatore di Reami,enemy,Solo,unknown,references
Guerriero Scheletrico,enemy,Standard,unknown,references
Idra,enemy,Solo,unknown,references
Immensa Melma Verde,enemy,Furtivo,unknown,references
Iniziato Cultista,enemy,Minion,unknown,references
Kraken,enemy,Solo,unknown,references
Ladro Mascherato,enemy,Furtivo,unknown,references
Lama Incantata,enemy,Capo,unknown,references
Legione Zombie,enemy,Orda,unknown,references
Lucciola Adulta,enemy,Solo,unknown,references
Lucciola Giovane,enemy,Solo,unknown,references
Lupo Mannaro,enemy,Furtivo,unknown,references
Maestro Assassino,enemy,Capo,unknown,references
Maestro delle Armi,enemy,Picchiatore,unknown,references
Maestro delle Bestie Gigante,enemy,Capo,unknown,references
Mago della Lama Seghettata,enemy,Supporto,unknown,references
Melma Rossa,enemy,Furtivo,unknown,references
Melma Verde,enemy,Furtivo,unknown,references
Mente dei Vampiri,enemy,Capo,unknown,references
Mercante,enemy,Sociale,unknown,references
Mercenario,enemy,Minion,unknown,references
Minotauro Demolitore,enemy,Picchiatore,unknown,references
Minotauro Demolitore,enemy,firbolg,unknown,references
Monarca,enemy,Sociale,unknown,references
Nobile Minore,enemy,Sociale,unknown,references
Ogre di Caverna,enemy,Solo,unknown,references
Ombra della Lama Seghettata,enemy,Furtivo,unknown,references
Oracolo del Destino,enemy,Solo,unknown,references
Orso,enemy,Picchiatore,unknown,references
Pastore di Alberi Minore,enemy,Minion,unknown,references
Pastore di Alberi Quercia,enemy,Picchiatore,unknown,references
Piccola Melma Rossa,enemy,Furtivo,unknown,references
Piccola Melma Verde,enemy,Furtivo,unknown,references
Piccolo Pastore di Alberi,enemy,Minion,unknown,references
Pirata Resiliente,enemy,Picchiatore,unknown,references
Predoni Pirati,enemy,Orda,unknown,references
Ratto Gigante,enemy,Minion,unknown,references
Recluta Gigante,enemy,Minion,unknown,references
Rovi Intricati,enemy,Minion,unknown,references
Scatola da Battaglia,enemy,Solo,unknown,references
Scavatore Acido,enemy,Solo,unknown,references
Sciame di Ratti,enemy,Orda,unknown,references
Sciame di Rovi Intricati,enemy,Orda,unknown,references
Scintilla Elementale,enemy,Minion,unknown,references
Scorpione Gigante,enemy,Picchiatore,unknown,references
Seguace della Lama Seghettata,enemy,Minion,unknown,references
Sentinella Guardiana della Cripta,enemy,Picchiatore,unknown,references
Serpente di Vetro,enemy,Standard,unknown,references
Servo dei Regni Esterni,enemy,Minion,unknown,references
Sirena,enemy,Furtivo,unknown,references
Soldato d'Assalto Caduto,enemy,Minion,unknown,references
Soldato d'Elite,enemy,Standard,unknown,references
Soldato Maledetto,enemy,Minion,unknown,references
Soldato Silvano,enemy,Standard,unknown,references
Spettro di Pietra,enemy,Furtivo,unknown,references
SpezzaGinocchia della Lama Seghettata,enemy,Picchiatore,unknown,references
Spia,enemy,Sociale,unknown,references
Squadrone di Arceri,enemy,Orda,unknown,references
Squalo,enemy,Picchiatore,unknown,references
Stregone Caduto,enemy,Supporto,unknown,references
Stregone Guerriero,enemy,a Distanza,unknown,references
Tenente della Lama Seghettata,enemy,Capo,unknown,references
Terribile Pipistrello,enemy,Furtivo,unknown,references
Teschio del Caos,enemy,a Distanza,unknown,references
Torretta Guardiana della Cripta,enemy,a Distanza,unknown,references
Vampiro,enemy,Standard,unknown,references
Zanna Cultista,enemy,Furtivo,unknown,references
Zanzare Giganti,enemy,Orda,unknown,references
Zombie Barcollante,enemy,Standard,unknown,references
Zombie Marcio,enemy,Minion,unknown,references
Zombie Muscoloso,enemy,Picchiatore,unknown,references
Zombie Perfezionato,enemy,Picchiatore,unknown,references
Ispirazione Divina,house_rule,Neir,location,references
Ispirazione Divina,house_rule,Guerra Celeste,lore,references
Ispirazione Divina,house_rule,Dimensione dello Spirito,lore,references
Ispirazione Divina,house_rule,Dimensione della Materia,lore,references
Ispirazione Divina,house_rule,Lurtan,deity_or_faction,references
Ispirazione Divina,house_rule,Nuzagaal,deity_or_faction,references
Ispirazione Divina,house_rule,Maskarr,deity_or_faction,references
Ispirazione Divina,house_rule,Adraoos,deity_or_faction,references
Ispirazione Divina,house_rule,Bakraag,deity_or_faction,references
Ispirazione Divina,house_rule,Demien,deity_or_faction,references
Ispirazione Divina,house_rule,Doomkhan,deity_or_faction,references
Ispirazione Divina,house_rule,Fadranstaff,deity_or_faction,references
Ispirazione Divina,house_rule,Garod,deity_or_faction,references
Ispirazione Divina,house_rule,Glumdrung,deity_or_faction,references
Ispirazione Divina,house_rule,Halthea,deity_or_faction,references
Ispirazione Divina,house_rule,iliar,unknown,references
Ispirazione Divina,house_rule,Krea,deity_or_faction,references
Ispirazione Divina,house_rule,Lanie,deity_or_faction,references
Ispirazione Divina,house_rule,Laon,deity_or_faction,references
Ispirazione Divina,house_rule,Lurtan,deity_or_faction,references
Ispirazione Divina,house_rule,Maskarr,deity_or_faction,references
Ispirazione Divina,house_rule,Nuzagaal,deity_or_faction,references
Ispirazione Divina,house_rule,Tenebris,deity_or_faction,references
Ispirazione Divina,house_rule,Unthamarand,deity_or_faction,references
Teriantropia,house_rule,Neir,location,references
Teriantropia,house_rule,Notte Eterna,lore,references
Teriantropia,house_rule,Gonfalone Azzurro,unknown,references
Teriantropia,house_rule,Forte Arudex,unknown,references
Teriantropia,house_rule,urakian,unknown,references
Teriantropia,house_rule,urakian,unknown,references
Teriantropia,house_rule,Dominio delle Trame,location,references
Teriantropia,house_rule,hjilaki,unknown,references
Teriantropia,house_rule,Neir,location,references
Teriantropia,house_rule,hjilaki,unknown,references
Teriantropia,house_rule,vampirismo,unknown,references
Teriantropia,house_rule,Iliar,deity_or_faction,references
Teriantropia,house_rule,Neir,location,references
Vampirismo,house_rule,Azkabel,location,references
Vampirismo,house_rule,wiloi,unknown,references
Vampirismo,house_rule,Dimensione della Materia,lore,references
Vampirismo,house_rule,Azkabel,location,references
Vampirismo,house_rule,Lanie,deity_or_faction,references
Vampirismo,house_rule,Notte Eterna,lore,references
Vampirismo,house_rule,hjilaki,unknown,references
Vampirismo,house_rule,Dominio delle Trame,location,references
Vampirismo,house_rule,Neir,location,references
Vampirismo,house_rule,vampiri,unknown,references
Vampirismo,house_rule,hjilaki,unknown,references
Vampirismo,house_rule,Neir,location,references
Vampirismo,house_rule,Armata dell'Apocalisse,unknown,references
Cavaliere di Kurash,subclass,Nebvarasa,unknown,references
Cavaliere di Kurash,subclass,Kurash,unknown,references
Cavaliere di Kurash,subclass,Fuoco Segreto,unknown,references
Cavaliere di Kurash,subclass,Kurash,unknown,references
Cavaliere di Kurash,subclass,Dimensione della Materia,lore,references
Cavaliere di Kurash,subclass,Dimensione dello Spirito,lore,references
Cavaliere di Kurash,subclass,Nebvarasa,unknown,references
Cavaliere di Kurash,subclass,Ducato di Òuin,unknown,references
Cavaliere di Öuin,subclass,Paladini,unknown,references
Cavaliere di Öuin,subclass,Maghi,unknown,references
Cavaliere di Öuin,subclass,Ranger,class,references
Cavaliere di Öuin,subclass,Chierici,unknown,references
Cavaliere di Öuin,subclass,Guerrieri,unknown,references
Cavaliere di Öuin,subclass,Ducato di Ōuin,unknown,references
Cavaliere di Öuin,subclass,Pianure di Xanesh,location,references
Cavaliere di Öuin,subclass,Cavaliere Pesante,unknown,references
Cavaliere di Öuin,subclass,Cavaliere di Kurash,subclass,references
Cavaliere di Öuin,subclass,Cavaliere dei Passi,unknown,references
Cavaliere di Öuin,subclass,Cavaliere Ospedaliere,subclass,references
Cavaliere di Öuin,subclass,Cavaliere Predestinato,unknown,references
SottoClassi,subclass,Notte Eterna,lore,references
SottoClassi,subclass,Neir,location,references
SottoClassi,subclass,Cavaliere di Kurash,subclass,references
SottoClassi,subclass,Wizard,class,references
SottoClassi,subclass,Kurash,unknown,references
SottoClassi,subclass,Cavaliere Ospedaliere,subclass,references
SottoClassi,subclass,Chierico,unknown,references
SottoClassi,subclass,Fadranstaff,deity_or_faction,references
SottoClassi,subclass,Cavaliere dei Passi,unknown,references
SottoClassi,subclass,Ranger,class,references
SottoClassi,subclass,Cavaliere Pesante,unknown,references
SottoClassi,subclass,Warrior,class,references
SottoClassi,subclass,Cavaliere Predestinato,unknown,references
SottoClassi,subclass,Paladino,unknown,references
SottoClassi,subclass,Laon,deity_or_faction,references
SottoClassi,subclass,Criomante,unknown,references
SottoClassi,subclass,Chierico,unknown,references
SottoClassi,subclass,Unthamarand,deity_or_faction,references
SottoClassi,subclass,Custode dei Segreti,enemy,references
SottoClassi,subclass,Druid,class,references
SottoClassi,subclass,Circolo dei Segreti,unknown,references
SottoClassi,subclass,Fuoco Segreto,unknown,references
SottoClassi,subclass,Danse Macabre,unknown,references
SottoClassi,subclass,Bard,class,references
SottoClassi,subclass,Elementalista,unknown,references
SottoClassi,subclass,Sourcerer,class,references
SottoClassi,subclass,Guardiano Nanico,unknown,references
SottoClassi,subclass,Ranger,class,references
SottoClassi,subclass,nani,unknown,references
SottoClassi,subclass,Lama di Dor,unknown,references
SottoClassi,subclass,Ranger,class,references
SottoClassi,subclass,elfi,unknown,references
SottoClassi,subclass,Legionario Xaan,unknown,references
SottoClassi,subclass,Warrior,class,references
SottoClassi,subclass,Lupo del Nord,unknown,references
SottoClassi,subclass,Barbaro,unknown,references
SottoClassi,subclass,Valli dei Giganti,location,references
SottoClassi,subclass,Maestro delle Meraviglie,unknown,references
SottoClassi,subclass,Wizard,class,references
SottoClassi,subclass,Oscuro Adepto,unknown,references
SottoClassi,subclass,Chierico,unknown,references
SottoClassi,subclass,Tenebris,deity_or_faction,references
SottoClassi,subclass,Prescelto dalle Tenebre,unknown,references
SottoClassi,subclass,Monaco,unknown,references
SottoClassi,subclass,Spiritualista,unknown,references
SottoClassi,subclass,Warlock,class,references
SottoClassi,subclass,Tombarolo,unknown,references
SottoClassi,subclass,Ladro,unknown,references
SottoClassi,subclass,Triste Mietitore,unknown,references
SottoClassi,subclass,paladino,unknown,references
SottoClassi,subclass,Krea,deity_or_faction,references
SottoClassi,subclass,Veggente dell'Ultimo Giorno,unknown,references
SottoClassi,subclass,Ranger,class,references
SottoClassi,subclass,Doomkhan,deity_or_faction,references
Abile Inganno,ability,Grazia,domain,references
Abile Inganno,ability,Abilità,unknown,references
Abile Inganno,ability,Speranza,unknown,references
Abile Inganno,ability,vantaggio,unknown,references
Abile Inganno,ability,tiro per ingannare,unknown,references
Abile Inganno,ability,tiro per ingraziarti,unknown,references
Appoggiati,ability,Valore,domain,references
Appoggiati,ability,Abilità,unknown,references
Appoggiati,ability,riposo breve,unknown,references
Appoggiati,ability,tiro d'azione,unknown,references
Appoggiati,ability,Stress,unknown,references
Approccio Strategico,ability,Ossa,domain,references
Approccio Strategico,ability,Abilità,unknown,references
Approccio Strategico,ability,riposo lungo,unknown,references
Approccio Strategico,ability,token,unknown,references
Approccio Strategico,ability,Conoscenza,unknown,references
Approccio Strategico,ability,portata Vicina,unknown,references
Approccio Strategico,ability,attacco,unknown,references
Approccio Strategico,ability,token,unknown,references
Approccio Strategico,ability,attacco,unknown,references
Approccio Strategico,ability,vantaggio,unknown,references
Approccio Strategico,ability,Stress,unknown,references
Approccio Strategico,ability,portata di mischia,unknown,references
Approccio Strategico,ability,D8,unknown,references
Approccio Strategico,ability,tiro di danni,unknown,references
Approccio Strategico,ability,riposo lungo,unknown,references
Approccio Strategico,ability,token,unknown,references
Armatura Fortificata,ability,Lama,domain,references
Armatura Fortificata,ability,Abilità,unknown,references
Armatura Fortificata,ability,armatura,unknown,references
Armatura Fortificata,ability,soglie di danno,unknown,references
Armatura Infrangibile,ability,Valore,domain,references
Armatura Infrangibile,ability,Abilità,unknown,references
Armatura Infrangibile,ability,Fessura dell'Armatura,unknown,references
Armatura Infrangibile,ability,D6,unknown,references
Armatura Infrangibile,ability,Proficiency,unknown,references
Armatura Infrangibile,ability,gravità,unknown,references
Armatura Infrangibile,ability,Fessura dell'Armatura,unknown,references
Assalto,ability,Lama,domain,references
Assalto,ability,Abilità,unknown,references
Assalto,ability,successo,unknown,references
Assalto,ability,attacco,unknown,references
Assalto,ability,soglia di danno maggiore,unknown,references
Assalto,ability,Ferita,unknown,references
Assalto,ability,attacco,unknown,references
Assalto,ability,Stress,unknown,references
Assalto,ability,Tiro di Reazione,unknown,references
Assalto,ability,fallimento,unknown,references
Assalto,ability,Ferita,unknown,references
Attraverso i Tuoi Occhi,ability,Grazia,domain,references
Attraverso i Tuoi Occhi,ability,Magia,unknown,references
Attraverso i Tuoi Occhi,ability,portata molto lontana,unknown,references
Attraverso i Tuoi Occhi,ability,riposo,unknown,references
Audace,ability,Lama,domain,references
Audace,ability,Abilità,unknown,references
Audace,ability,Stress,unknown,references
Audace,ability,vantaggio,unknown,references
Audace,ability,attacco,unknown,references
Aura Confondente,ability,Arcana,domain,references
Aura Confondente,ability,Magia,unknown,references
Aura Confondente,ability,Spellcast Roll,unknown,references
Aura Confondente,ability,riposo lungo,unknown,references
Aura Confondente,ability,successo,unknown,references
Aura Confondente,ability,Stress,unknown,references
Aura Confondente,ability,attacco,unknown,references
Aura Confondente,ability,D6,unknown,references
Aura Confondente,ability,attacco,unknown,references
Aura Sovrastante,ability,Splendore,domain,references
Aura Sovrastante,ability,Magia,unknown,references
Aura Sovrastante,ability,Spellcast Roll,unknown,references
Aura Sovrastante,ability,Speranza,unknown,references
Aura Sovrastante,ability,Presenza,unknown,references
Aura Sovrastante,ability,Spellcast Trait,unknown,references
Aura Sovrastante,ability,riposo lungo,unknown,references
Aura Sovrastante,ability,Stress,unknown,references
Barriera di Rigenerazione,ability,Saggio,domain,references
Barriera di Rigenerazione,ability,Magia,unknown,references
Barriera di Rigenerazione,ability,Spellcast Roll,unknown,references
Barriera di Rigenerazione,ability,riposo,unknown,references
Barriera di Rigenerazione,ability,successo,unknown,references
Barriera di Rigenerazione,ability,Range Molto Vicino,unknown,references
Barriera di Rigenerazione,ability,D4,unknown,references
Barriera di Rigenerazione,ability,Ferita,unknown,references
Barriera di Rigenerazione,ability,danni fisici,unknown,references
Cacciare,ability,Codice,domain,references
Cacciare,ability,Magia,unknown,references
Cacciare,ability,Spellcast Roll,unknown,references
Cacciare,ability,Close Range,unknown,references
Cacciare,ability,D20,unknown,references
Cacciare,ability,Spellcast Trait,unknown,references
Cacciare,ability,tiro di reazione,unknown,references
Cacciare,ability,Difficoltà,unknown,references
Cacciare,ability,Stress,unknown,references
Cacciare,ability,riposo,unknown,references
Cacciare,ability,Paura,unknown,references
Cacciare,ability,Difficoltà,unknown,references
Cacciare,ability,tiro di reazione,unknown,references
Cacciatore d'Ombre,ability,mezzanotte,unknown,references
Cacciatore d'Ombre,ability,della,unknown,references
Cacciatore d'Ombre,ability,Abilità,unknown,references
Cacciatore d'Ombre,ability,poca luce,unknown,references
Cacciatore d'Ombre,ability,oscurità,unknown,references
Cacciatore d'Ombre,ability,Evasione,unknown,references
Cacciatore d'Ombre,ability,attacco,unknown,references
Cacciatore d'Ombre,ability,vantaggio,unknown,references
Camminatore di Fessura,ability,Arcana,domain,references
Camminatore di Fessura,ability,Magia,unknown,references
Camminatore di Fessura,ability,Spellcast Roll,unknown,references
Cammino sulle Pareti,ability,Arcana,domain,references
Cammino sulle Pareti,ability,Magia,unknown,references
Cammino sulle Pareti,ability,Speranza,unknown,references
Campo di Guarigione,ability,Saggio,domain,references
Campo di Guarigione,ability,Magia,unknown,references
Campo di Guarigione,ability,riposo lungo,unknown,references
Campo di Guarigione,ability,Close Range,unknown,references
Campo di Guarigione,ability,Ferita,unknown,references
Campo di Guarigione,ability,speranza,unknown,references
Campo di Guarigione,ability,Ferita,unknown,references
Carica di Incantesimo,ability,Mezzanotte,unknown,references
Carica di Incantesimo,ability,Magia,unknown,references
Carica di Incantesimo,ability,danni magici,unknown,references
Carica di Incantesimo,ability,token,unknown,references
Carica di Incantesimo,ability,Ferita,unknown,references
Carica di Incantesimo,ability,token,unknown,references
Carica di Incantesimo,ability,Spellcast Trait,unknown,references
Carica di Incantesimo,ability,token,unknown,references
Carica di Incantesimo,ability,D6,unknown,references
Carica di Incantesimo,ability,token,unknown,references
Carica di Incantesimo,ability,tiro di danni,unknown,references
Carisma Infinito,ability,Grazia,domain,references
Carisma Infinito,ability,Abilità,unknown,references
Carisma Infinito,ability,tiro d'azione,unknown,references
Carisma Infinito,ability,Speranza,unknown,references
Carisma Infinito,ability,Speranza,unknown,references
Carisma Infinito,ability,Paura,unknown,references
Catena di Fulmini,ability,Arcana,domain,references
Catena di Fulmini,ability,Magia,unknown,references
Catena di Fulmini,ability,Spellcast Roll,unknown,references
Catena di Fulmini,ability,Stress,unknown,references
Catena di Fulmini,ability,Close Range,unknown,references
Catena di Fulmini,ability,Tiro di Reazione,unknown,references
Catena di Fulmini,ability,Difficoltà,unknown,references
Catena di Fulmini,ability,Spellcast Roll,unknown,references
