source,target,relationship
Assassino Velenoso,Furtivo,wiki_link
Bandito con Lama Seghettata,Standard,wiki_link
Barone Mercante,Sociale,wiki_link
Cacciatore Mortale,Capo,wiki_link
Capitano Pirata,Capo,wiki_link
Capitano Spettrale,Capo,wiki_link
Capo delle Guardie,Capo,wiki_link
Cavaliere del Cervo,Standard,wiki_link
Cavaliere della Corona,Capo,wiki_link
Cavaliere Scheletrico,Picchiatore,wiki_link
Cecchino della Lama Seghettata,a Distanza,wiki_link
Combattente Gigante,Picchiatore,wiki_link
Consigliere Reale,Sociale,wiki_link
Corrutore dei Regni Esterni,Supporto,wiki_link
Corruttore dei Regni Esterni,Supporto,wiki_link
Cortigiana,Sociale,wiki_link
Cortigiano,Sociale,wiki_link
Coscritto,Minion,wiki_link
Costrutto,Solo,wiki_link
Custode dei Segreti,Capo,wiki_link
Demone dell'Avarizia,Supporto,wiki_link
Demone dell'Presunzione,Capo,wiki_link
Demone della Furia,Picchiatore,wiki_link
Demone di Disperazione,Furtivo,wiki_link
Demone di Gelosia,a Distanza,wiki_link
Demone Minore,Solo,wiki_link
Devastatore,Standard,wiki_link
Difensore dalle Radici Profonde,Picchiatore,wiki_link
Dragatore Scheletrico,Minion,wiki_link
Drago Vulcanico Flagello Fuso,Solo,wiki_link
Drago Vulcanico Predatore di Ossidiana,Solo,wiki_link
Drago Vulcanico Tiranno Cinereo,Solo,wiki_link
Driade,Capo,wiki_link
Elementale Maggiore dell'Acqua,Supporto,wiki_link
Elementale Maggiore della Terra,Picchiatore,wiki_link
Elementale Minore del Caos,Solo,wiki_link
Elementale Minore del Fuoco,Solo,wiki_link
Esperimento Fallito,Standard,wiki_link
Giovane Drago di Ghiaccio,Solo,wiki_link
Giovane Driade,Capo,wiki_link
Gorgone,Solo,wiki_link
Gruppo di Zombie,Orda,wiki_link
Guardia Arciere,a Distanza,wiki_link
Guardia con Lama,Standard,wiki_link
Guardiano Carceriere della Cripta,Supporto,wiki_link
Guardiano Spettrale,Standard,wiki_link
Guerriero Caduto Campione Imbattibile,Solo,wiki_link
Guerriero Caduto Frantumatore di Reami,Solo,wiki_link
Guerriero Scheletrico,Standard,wiki_link
Idra,Solo,wiki_link
Immensa Melma Verde,Furtivo,wiki_link
Iniziato Cultista,Minion,wiki_link
Kraken,Solo,wiki_link
Ladro Mascherato,Furtivo,wiki_link
Lama Incantata,Capo,wiki_link
Legione Zombie,Orda,wiki_link
Lucciola Adulta,Solo,wiki_link
Lucciola Giovane,Solo,wiki_link
Lupo Mannaro,Furtivo,wiki_link
Maestro Assassino,Capo,wiki_link
Maestro delle Armi,Picchiatore,wiki_link
Maestro delle Bestie Gigante,Capo,wiki_link
Mago della Lama Seghettata,Supporto,wiki_link
Melma Rossa,Furtivo,wiki_link
Melma Verde,Furtivo,wiki_link
Mente dei Vampiri,Capo,wiki_link
Mercante,Sociale,wiki_link
Mercenario,Minion,wiki_link
Minotauro Demolitore,Picchiatore,wiki_link
Minotauro Demolitore,firbolg,wiki_link
Monarca,Sociale,wiki_link
Nobile Minore,Sociale,wiki_link
Ogre di Caverna,Solo,wiki_link
Ombra della Lama Seghettata,Furtivo,wiki_link
Oracolo del Destino,Solo,wiki_link
Orso,Picchiatore,wiki_link
Pastore di Alberi Minore,Minion,wiki_link
Pastore di Alberi Quercia,Picchiatore,wiki_link
Piccola Melma Rossa,Furtivo,wiki_link
Piccola Melma Verde,Furtivo,wiki_link
Piccolo Pastore di Alberi,Minion,wiki_link
Pirata Resiliente,Picchiatore,wiki_link
Predoni Pirati,Orda,wiki_link
Ratto Gigante,Minion,wiki_link
Recluta Gigante,Minion,wiki_link
Rovi Intricati,Minion,wiki_link
Scatola da Battaglia,Solo,wiki_link
Scavatore Acido,Solo,wiki_link
Sciame di Ratti,Orda,wiki_link
Sciame di Rovi Intricati,Orda,wiki_link
Scintilla Elementale,Minion,wiki_link
Scorpione Gigante,Picchiatore,wiki_link
Seguace della Lama Seghettata,Minion,wiki_link
Sentinella Guardiana della Cripta,Picchiatore,wiki_link
Serpente di Vetro,Standard,wiki_link
Servo dei Regni Esterni,Minion,wiki_link
Sirena,Furtivo,wiki_link
Soldato d'Assalto Caduto,Minion,wiki_link
Soldato d'Elite,Standard,wiki_link
Soldato Maledetto,Minion,wiki_link
Soldato Silvano,Standard,wiki_link
Spettro di Pietra,Furtivo,wiki_link
SpezzaGinocchia della Lama Seghettata,Picchiatore,wiki_link
Spia,Sociale,wiki_link
Squadrone di Arceri,Orda,wiki_link
Squalo,Picchiatore,wiki_link
Stregone Caduto,Supporto,wiki_link
Stregone Guerriero,a Distanza,wiki_link
Tenente della Lama Seghettata,Capo,wiki_link
Terribile Pipistrello,Furtivo,wiki_link
Teschio del Caos,a Distanza,wiki_link
Torretta Guardiana della Cripta,a Distanza,wiki_link
Vampiro,Standard,wiki_link
Zanna Cultista,Furtivo,wiki_link
Zanzare Giganti,Orda,wiki_link
Zombie Barcollante,Standard,wiki_link
Zombie Marcio,Minion,wiki_link
Zombie Muscoloso,Picchiatore,wiki_link
Zombie Perfezionato,Picchiatore,wiki_link
Ispirazione Divina,Neir,wiki_link
Ispirazione Divina,Guerra Celeste,wiki_link
Ispirazione Divina,Dimensione dello Spirito,wiki_link
Ispirazione Divina,Dimensione della Materia,wiki_link
Ispirazione Divina,Lurtan,wiki_link
Ispirazione Divina,Nuzagaal,wiki_link
Ispirazione Divina,Maskarr,wiki_link
Ispirazione Divina,Adraoos,wiki_link
Ispirazione Divina,Bakraag,wiki_link
Ispirazione Divina,Demien,wiki_link
Ispirazione Divina,Doomkhan,wiki_link
Ispirazione Divina,Fadranstaff,wiki_link
Ispirazione Divina,Garod,wiki_link
Ispirazione Divina,Glumdrung,wiki_link
Ispirazione Divina,Halthea,wiki_link
Ispirazione Divina,iliar,wiki_link
Ispirazione Divina,Krea,wiki_link
Ispirazione Divina,Lanie,wiki_link
Ispirazione Divina,Laon,wiki_link
Ispirazione Divina,Lurtan,wiki_link
Ispirazione Divina,Maskarr,wiki_link
Ispirazione Divina,Nuzagaal,wiki_link
Ispirazione Divina,Tenebris,wiki_link
Ispirazione Divina,Unthamarand,wiki_link
Teriantropia,Neir,wiki_link
Teriantropia,Notte Eterna,wiki_link
Teriantropia,Gonfalone Azzurro,wiki_link
Teriantropia,Forte Arudex,wiki_link
Teriantropia,urakian,wiki_link
Teriantropia,urakian,wiki_link
Teriantropia,Dominio delle Trame,wiki_link
Teriantropia,hjilaki,wiki_link
Teriantropia,Neir,wiki_link
Teriantropia,hjilaki,wiki_link
Teriantropia,vampirismo,wiki_link
Teriantropia,Iliar,wiki_link
Teriantropia,Neir,wiki_link
Vampirismo,Azkabel,wiki_link
Vampirismo,wiloi,wiki_link
Vampirismo,Dimensione della Materia,wiki_link
Vampirismo,Azkabel,wiki_link
Vampirismo,Lanie,wiki_link
Vampirismo,Notte Eterna,wiki_link
Vampirismo,hjilaki,wiki_link
Vampirismo,Dominio delle Trame,wiki_link
Vampirismo,Neir,wiki_link
Vampirismo,vampiri,wiki_link
Vampirismo,hjilaki,wiki_link
Vampirismo,Neir,wiki_link
Vampirismo,Armata dell'Apocalisse,wiki_link
Cavaliere di Kurash,Nebvarasa,wiki_link
Cavaliere di Kurash,Kurash,wiki_link
Cavaliere di Kurash,Fuoco Segreto,wiki_link
Cavaliere di Kurash,Kurash,wiki_link
Cavaliere di Kurash,Dimensione della Materia,wiki_link
Cavaliere di Kurash,Dimensione dello Spirito,wiki_link
Cavaliere di Kurash,Nebvarasa,wiki_link
Cavaliere di Kurash,Ducato di Òuin,wiki_link
Cavaliere di Öuin,Paladini,wiki_link
Cavaliere di Öuin,Maghi,wiki_link
Cavaliere di Öuin,Ranger,wiki_link
Cavaliere di Öuin,Chierici,wiki_link
Cavaliere di Öuin,Guerrieri,wiki_link
Cavaliere di Öuin,Ducato di Ōuin,wiki_link
Cavaliere di Öuin,Pianure di Xanesh,wiki_link
Cavaliere di Öuin,Cavaliere Pesante,wiki_link
Cavaliere di Öuin,Cavaliere di Kurash,wiki_link
Cavaliere di Öuin,Cavaliere dei Passi,wiki_link
Cavaliere di Öuin,Cavaliere Ospedaliere,wiki_link
Cavaliere di Öuin,Cavaliere Predestinato,wiki_link
SottoClassi,Notte Eterna,wiki_link
SottoClassi,Neir,wiki_link
SottoClassi,Cavaliere di Kurash,wiki_link
SottoClassi,Wizard,wiki_link
SottoClassi,Kurash,wiki_link
SottoClassi,Cavaliere Ospedaliere,wiki_link
SottoClassi,Chierico,wiki_link
SottoClassi,Fadranstaff,wiki_link
SottoClassi,Cavaliere dei Passi,wiki_link
SottoClassi,Ranger,wiki_link
SottoClassi,Cavaliere Pesante,wiki_link
SottoClassi,Warrior,wiki_link
SottoClassi,Cavaliere Predestinato,wiki_link
SottoClassi,Paladino,wiki_link
SottoClassi,Laon,wiki_link
SottoClassi,Criomante,wiki_link
SottoClassi,Chierico,wiki_link
SottoClassi,Unthamarand,wiki_link
SottoClassi,Custode dei Segreti,wiki_link
SottoClassi,Druid,wiki_link
SottoClassi,Circolo dei Segreti,wiki_link
SottoClassi,Fuoco Segreto,wiki_link
SottoClassi,Danse Macabre,wiki_link
SottoClassi,Bard,wiki_link
SottoClassi,Elementalista,wiki_link
SottoClassi,Sourcerer,wiki_link
SottoClassi,Guardiano Nanico,wiki_link
SottoClassi,Ranger,wiki_link
SottoClassi,nani,wiki_link
SottoClassi,Lama di Dor,wiki_link
SottoClassi,Ranger,wiki_link
SottoClassi,elfi,wiki_link
SottoClassi,Legionario Xaan,wiki_link
SottoClassi,Warrior,wiki_link
SottoClassi,Lupo del Nord,wiki_link
SottoClassi,Barbaro,wiki_link
SottoClassi,Valli dei Giganti,wiki_link
SottoClassi,Maestro delle Meraviglie,wiki_link
SottoClassi,Wizard,wiki_link
SottoClassi,Oscuro Adepto,wiki_link
SottoClassi,Chierico,wiki_link
SottoClassi,Tenebris,wiki_link
SottoClassi,Prescelto dalle Tenebre,wiki_link
SottoClassi,Monaco,wiki_link
SottoClassi,Spiritualista,wiki_link
SottoClassi,Warlock,wiki_link
SottoClassi,Tombarolo,wiki_link
SottoClassi,Ladro,wiki_link
SottoClassi,Triste Mietitore,wiki_link
SottoClassi,paladino,wiki_link
SottoClassi,Krea,wiki_link
SottoClassi,Veggente dell'Ultimo Giorno,wiki_link
SottoClassi,Ranger,wiki_link
SottoClassi,Doomkhan,wiki_link
Abile Inganno,Grazia,wiki_link
Abile Inganno,Abilità,wiki_link
Abile Inganno,Speranza,wiki_link
Abile Inganno,vantaggio,wiki_link
Abile Inganno,tiro per ingannare,wiki_link
Abile Inganno,tiro per ingraziarti,wiki_link
Appoggiati,Valore,wiki_link
Appoggiati,Abilità,wiki_link
Appoggiati,riposo breve,wiki_link
Appoggiati,tiro d'azione,wiki_link
Appoggiati,Stress,wiki_link
Approccio Strategico,Ossa,wiki_link
Approccio Strategico,Abilità,wiki_link
Approccio Strategico,riposo lungo,wiki_link
Approccio Strategico,token,wiki_link
Approccio Strategico,Conoscenza,wiki_link
Approccio Strategico,portata Vicina,wiki_link
Approccio Strategico,attacco,wiki_link
Approccio Strategico,token,wiki_link
Approccio Strategico,attacco,wiki_link
Approccio Strategico,vantaggio,wiki_link
Approccio Strategico,Stress,wiki_link
Approccio Strategico,portata di mischia,wiki_link
Approccio Strategico,D8,wiki_link
Approccio Strategico,tiro di danni,wiki_link
Approccio Strategico,riposo lungo,wiki_link
Approccio Strategico,token,wiki_link
Armatura Fortificata,Lama,wiki_link
Armatura Fortificata,Abilità,wiki_link
Armatura Fortificata,armatura,wiki_link
Armatura Fortificata,soglie di danno,wiki_link
Armatura Infrangibile,Valore,wiki_link
Armatura Infrangibile,Abilità,wiki_link
Armatura Infrangibile,Fessura dell'Armatura,wiki_link
Armatura Infrangibile,D6,wiki_link
Armatura Infrangibile,Proficiency,wiki_link
Armatura Infrangibile,gravità,wiki_link
Armatura Infrangibile,Fessura dell'Armatura,wiki_link
Assalto,Lama,wiki_link
Assalto,Abilità,wiki_link
Assalto,successo,wiki_link
Assalto,attacco,wiki_link
Assalto,soglia di danno maggiore,wiki_link
Assalto,Ferita,wiki_link
Assalto,attacco,wiki_link
Assalto,Stress,wiki_link
Assalto,Tiro di Reazione,wiki_link
Assalto,fallimento,wiki_link
Assalto,Ferita,wiki_link
Attraverso i Tuoi Occhi,Grazia,wiki_link
Attraverso i Tuoi Occhi,Magia,wiki_link
Attraverso i Tuoi Occhi,portata molto lontana,wiki_link
Attraverso i Tuoi Occhi,riposo,wiki_link
Audace,Lama,wiki_link
Audace,Abilità,wiki_link
Audace,Stress,wiki_link
Audace,vantaggio,wiki_link
Audace,attacco,wiki_link
Aura Confondente,Arcana,wiki_link
Aura Confondente,Magia,wiki_link
Aura Confondente,Spellcast Roll,wiki_link
Aura Confondente,riposo lungo,wiki_link
Aura Confondente,successo,wiki_link
Aura Confondente,Stress,wiki_link
Aura Confondente,attacco,wiki_link
Aura Confondente,D6,wiki_link
Aura Confondente,attacco,wiki_link
Aura Sovrastante,Splendore,wiki_link
Aura Sovrastante,Magia,wiki_link
Aura Sovrastante,Spellcast Roll,wiki_link
Aura Sovrastante,Speranza,wiki_link
Aura Sovrastante,Presenza,wiki_link
Aura Sovrastante,Spellcast Trait,wiki_link
Aura Sovrastante,riposo lungo,wiki_link
Aura Sovrastante,Stress,wiki_link
Barriera di Rigenerazione,Saggio,wiki_link
Barriera di Rigenerazione,Magia,wiki_link
Barriera di Rigenerazione,Spellcast Roll,wiki_link
Barriera di Rigenerazione,riposo,wiki_link
Barriera di Rigenerazione,successo,wiki_link
Barriera di Rigenerazione,Range Molto Vicino,wiki_link
Barriera di Rigenerazione,D4,wiki_link
Barriera di Rigenerazione,Ferita,wiki_link
Barriera di Rigenerazione,danni fisici,wiki_link
Cacciare,Codice,wiki_link
Cacciare,Magia,wiki_link
Cacciare,Spellcast Roll,wiki_link
Cacciare,Close Range,wiki_link
Cacciare,D20,wiki_link
Cacciare,Spellcast Trait,wiki_link
Cacciare,tiro di reazione,wiki_link
Cacciare,Difficoltà,wiki_link
Cacciare,Stress,wiki_link
Cacciare,riposo,wiki_link
Cacciare,Paura,wiki_link
Cacciare,Difficoltà,wiki_link
Cacciare,tiro di reazione,wiki_link
Cacciatore d'Ombre,mezzanotte,wiki_link
Cacciatore d'Ombre,della,wiki_link
Cacciatore d'Ombre,Abilità,wiki_link
Cacciatore d'Ombre,poca luce,wiki_link
Cacciatore d'Ombre,oscurità,wiki_link
Cacciatore d'Ombre,Evasione,wiki_link
Cacciatore d'Ombre,attacco,wiki_link
Cacciatore d'Ombre,vantaggio,wiki_link
Camminatore di Fessura,Arcana,wiki_link
Camminatore di Fessura,Magia,wiki_link
Camminatore di Fessura,Spellcast Roll,wiki_link
Cammino sulle Pareti,Arcana,wiki_link
Cammino sulle Pareti,Magia,wiki_link
Cammino sulle Pareti,Speranza,wiki_link
Campo di Guarigione,Saggio,wiki_link
Campo di Guarigione,Magia,wiki_link
Campo di Guarigione,riposo lungo,wiki_link
Campo di Guarigione,Close Range,wiki_link
Campo di Guarigione,Ferita,wiki_link
Campo di Guarigione,speranza,wiki_link
Campo di Guarigione,Ferita,wiki_link
Carica di Incantesimo,Mezzanotte,wiki_link
Carica di Incantesimo,Magia,wiki_link
Carica di Incantesimo,danni magici,wiki_link
Carica di Incantesimo,token,wiki_link
Carica di Incantesimo,Ferita,wiki_link
Carica di Incantesimo,token,wiki_link
Carica di Incantesimo,Spellcast Trait,wiki_link
Carica di Incantesimo,token,wiki_link
Carica di Incantesimo,D6,wiki_link
Carica di Incantesimo,token,wiki_link
Carica di Incantesimo,tiro di danni,wiki_link
Carisma Infinito,Grazia,wiki_link
Carisma Infinito,Abilità,wiki_link
Carisma Infinito,tiro d'azione,wiki_link
Carisma Infinito,Speranza,wiki_link
Carisma Infinito,Speranza,wiki_link
Carisma Infinito,Paura,wiki_link
Catena di Fulmini,Arcana,wiki_link
Catena di Fulmini,Magia,wiki_link
Catena di Fulmini,Spellcast Roll,wiki_link
Catena di Fulmini,Stress,wiki_link
Catena di Fulmini,Close Range,wiki_link
Catena di Fulmini,Tiro di Reazione,wiki_link
Catena di Fulmini,Difficoltà,wiki_link
Catena di Fulmini,Spellcast Roll,wiki_link
Catena di Fulmini,D8,wiki_link
Catena di Fulmini,danni magici,wiki_link
Catena di Fulmini,Close Range,wiki_link
Catena di Fulmini,tiro di reazione,wiki_link
Catena di Fulmini,D8,wiki_link
Catena di Fulmini,danni magici,wiki_link
Catena di Fulmini,Range,wiki_link
Cieli che Cadono,Arcana,wiki_link
Cieli che Cadono,Magia,wiki_link
Cieli che Cadono,Spellcast Roll,wiki_link
Cieli che Cadono,Long Range,wiki_link
Cieli che Cadono,Stress,wiki_link
Cieli che Cadono,D20,wiki_link
Cieli che Cadono,Stress,wiki_link
Colpire al Suolo,Valore,wiki_link
Colpire al Suolo,Abilità,wiki_link
Colpire al Suolo,Speranza,wiki_link
Colpire al Suolo,Forza,wiki_link
Colpire al Suolo,Close Range,wiki_link
Colpire al Suolo,Long Range,wiki_link
Colpire al Suolo,Tiro di Reazione,wiki_link
Colpire al Suolo,D10,wiki_link
Colpito dalla Lama,Lama,wiki_link
Colpito dalla Lama,Abilità,wiki_link
Colpito dalla Lama,Lama,wiki_link
Colpito dalla Lama,tiri d'attacco,wiki_link
Colpito dalla Lama,soglia di danni severo,wiki_link
Colpo del Mietitore,Lama,wiki_link
Colpo del Mietitore,Abilità,wiki_link
Colpo del Mietitore,riposo lungo,wiki_link
Colpo del Mietitore,Speranza,wiki_link
Colpo del Mietitore,tiro d'attacco,wiki_link
Colpo del Mietitore,range,wiki_link
Colpo del Mietitore,Ferita,wiki_link
Colpo di Frantumazione,Ossa,wiki_link
Colpo di Frantumazione,Abilità,wiki_link
Colpo di Frantumazione,Speranza,wiki_link
Colpo di Frantumazione,attacco,wiki_link
Colpo di Frantumazione,range,wiki_link
Colpo di Frantumazione,riposo breve,wiki_link
Colpo di Frantumazione,successo,wiki_link
Colpo di Frantumazione,tiro di danni,wiki_link
Colpo di Rottura,Ossa,wiki_link
Colpo di Rottura,Abilità,wiki_link
Colpo di Rottura,Stress,wiki_link
Colpo di Rottura,attacco,wiki_link
Colpo di Rottura,D12,wiki_link
Colpo di Sfioramento,Lama,wiki_link
Colpo di Sfioramento,Abilità,wiki_link
Colpo di Sfioramento,attacco,wiki_link
Colpo di Sfioramento,Stress,wiki_link
Colpo di Sfioramento,Proficiency,wiki_link
Colpo Guaritore,Splendore,wiki_link
Colpo Guaritore,Magia,wiki_link
Colpo Guaritore,Speranza,wiki_link
Colpo Guaritore,Ferita,wiki_link
Colpo Guaritore,Close Range,wiki_link
Colpo Risonante,Valore,wiki_link
Colpo Risonante,Abilità,wiki_link
Colpo Risonante,riposo,wiki_link
Colpo Risonante,critico,wiki_link
Colpo Risonante,D4,wiki_link
Colpo,Splendore,wiki_link
Colpo,Magia,wiki_link
Colpo,Speranza,wiki_link
Colpo,tiro di danni,wiki_link
Colpo,danni magici,wiki_link
Combattente Versatile,Lama,wiki_link
Combattente Versatile,Abilità,wiki_link
Combattente Versatile,caratteristica,wiki_link
Combattente Versatile,stress,wiki_link
Concentrazione Letale,Lama,wiki_link
Concentrazione Letale,della,wiki_link
Condividi il Carico,Grazia,wiki_link
Condividi il Carico,Magia,wiki_link
Conosci il tuo nemico,Ossa,wiki_link
Conosci il tuo nemico,Abilità,wiki_link
ControIncantesimo,Arcana,wiki_link
ControIncantesimo,Magia,wiki_link
Controllare,Ossa,wiki_link
Controllare,Abilità,wiki_link
Corazza,Valore,wiki_link
Corsa verso la Morte,Ossa,wiki_link
Corsa verso la Morte,Abilità,wiki_link
Custode delle Rune,Arcana,wiki_link
Custode delle Rune,Magia,wiki_link
Discorso Rassicurante,Grazia,wiki_link
Discorso Rassicurante,Abilità,wiki_link
Distruttore di Corpi,Valore,wiki_link
Distruttore di Corpi,Abilità,wiki_link
Divinazione,Splendore,wiki_link
Divinazione,Incantesimo,wiki_link
Dominio Vegetale,Saggio,wiki_link
Dominio Vegetale,del,wiki_link
Eclissi,Mezzanotte,wiki_link
Eclissi,della,wiki_link
Entusiasmo di Massa,Grazia,wiki_link
Entusiasmo di Massa,Magia,wiki_link
Equidi Evocati,Saggio,wiki_link
Equidi Evocati,del,wiki_link
Esperto di Furtività,Mezzanotte,wiki_link
Esperto di Furtività,Abilità,wiki_link
Esplosione Ammantata,Arcana,wiki_link
Esplosione Ammantata,Incantesimo,wiki_link
Esplosione di Conservazione,Arcana,wiki_link
Esplosione di Conservazione,Magia,wiki_link
Estasi,Grazia,wiki_link
Estasi,Magia,wiki_link
Evoca Sciame,Saggio,wiki_link
Evoca Sciame,del,wiki_link
Famiglio della Natura,Saggio,wiki_link
Famiglio della Natura,del,wiki_link
Famoso,Grazia,wiki_link
Ferocia,Ossa,wiki_link
Ferocia,Abilità,wiki_link
Forma Materiale,Splendore,wiki_link
Forma Materiale,Incantesimo,wiki_link
Fortezza Selvaggia,Saggio,wiki_link
Fortezza Selvaggia,del,wiki_link
Forza della Natura,Saggio,wiki_link
Forza della Natura,del,wiki_link
Frenesia,Lama,wiki_link
Frenesia,Abilità,wiki_link
Furia Crescente,Lama,wiki_link
Furia Crescente,della,wiki_link
Fusto Maestoso,Saggio,wiki_link
Fusto Maestoso,del,wiki_link
Glifo dell'Oscurità,Mezzanotte,wiki_link
Glifo dell'Oscurità,Magia,wiki_link
Grido di Battaglia,Lama,wiki_link
Grido di Battaglia,Abilità,wiki_link
Guida con l'Esempio,Valore,wiki_link
Guida con l'Esempio,Abilità,wiki_link
Imitatore,Grazia,wiki_link
Impulso Selvaggio,Saggio,wiki_link
Impulso Selvaggio,del,wiki_link
Inevitabile,Valore,wiki_link
Inevitabile,Abilità,wiki_link
Infrangibile,Valore,wiki_link
Infrangibile,Abilità,wiki_link
Intoccabile,Ossa,wiki_link
Intoccabile,Abilità,wiki_link
Intrico Violento,Saggio,wiki_link
Intrico Violento,del,wiki_link
Invisibilità,Grazia,wiki_link
Invisibilità,Magia,wiki_link
Ispirazione Critica,Valore,wiki_link
Ispirazione Critica,Abilità,wiki_link
Legame dell'Ombra,Mezzanotte,wiki_link
Legame dell'Ombra,Incantesimo,wiki_link
Legame di un Soldato,Lama,wiki_link
Legame di un Soldato,Abilità,wiki_link
Libera il Caos,Arcana,wiki_link
Libera il Caos,Magia,wiki_link
Libro di Ava,Codice,wiki_link
Libro di Ava,Grimorio,wiki_link
Libro di Exota,Codice,wiki_link
Libro di Exota,Grimorio,wiki_link
Libro di Grynn,Codice,wiki_link
Libro di Grynn,Grimorio,wiki_link
Libro di Homet,Codice,wiki_link
Libro di Homet,Grimorio,wiki_link
Libro di Illiat,Codice,wiki_link
Libro di Illiat,Grimorio,wiki_link
Libro di Korvax,Codice,wiki_link
Libro di Korvax,Grimorio,wiki_link
Libro di Norai,Codice,wiki_link
Libro di Norai,Grimorio,wiki_link
Libro di Ronin,Codice,wiki_link
Libro di Ronin,Grimorio,wiki_link
Libro di Sitil,Codice,wiki_link
Libro di Sitil,Grimorio,wiki_link
Libro di Tyfar,Codice,wiki_link
Libro di Tyfar,Grimorio,wiki_link
Libro di Vagras,Codice,wiki_link
Libro di Vagras,Grimorio,wiki_link
Libro di Vyola,Codice,wiki_link
Libro di Vyola,Grimorio,wiki_link
Libro di Yarrow,Codice,wiki_link
Libro di Yarrow,Grimorio,wiki_link
Lingua della Natura,Saggio,wiki_link
Lingua della Natura,del,wiki_link
Maestro dell'Arte,Grazia,wiki_link
Maestro dell'Arte,Abilità,wiki_link
Mai Sopraffatto,Grazia,wiki_link
Mai Sopraffatto,Abilità,wiki_link
Mani Curatrici,Splendore,wiki_link
Mani Curatrici,Incantesimo,wiki_link
Manovre Agili,Ossa,wiki_link
Manovre Agili,delle,wiki_link
Mischia,Lama,wiki_link
Mischia,Abilità,wiki_link
Morsa Mortale,Saggio,wiki_link
Morsa Mortale,del,wiki_link
Mossa Caratteristica,Ossa,wiki_link
Mossa Caratteristica,Abilità,wiki_link
Mostro da Battaglia,Lama,wiki_link
Mostro da Battaglia,Abilità,wiki_link
Muro Manifesto,Codice,wiki_link
Muro Manifesto,Incantesimo,wiki_link
Non Abbastanza Buono,Lama,wiki_link
Non Dire Mai Bugie,Grazia,wiki_link
Non Dire Mai Bugie,Magia,wiki_link
Occhio Fluttuante,Arcana,wiki_link
Occhio Fluttuante,Magia,wiki_link
Onda di Disintegrazione,Codice,wiki_link
Onda di Disintegrazione,Spell,wiki_link
Ossa e Pelle,Valore,wiki_link
Parole d'Ispirazione,Grazia,wiki_link
Parole d'Ispirazione,Abilità,wiki_link
Parole di Discordia,Grazia,wiki_link
Parole di Discordia,della,wiki_link
Passo Rapido,Ossa,wiki_link
Passo Rapido,Abilità,wiki_link
Pelle di Spine,Saggio,wiki_link
Pelle di Spine,del,wiki_link
PiantaGrane,Grazia,wiki_link
Piena Ondata,Valore,wiki_link
Piena Ondata,Abilità,wiki_link
Pioggia di Lame,Mezzanotte,wiki_link
Pioggia di Lame,della,wiki_link
Potenziamento,Ossa,wiki_link
Potenziamento,Abilità,wiki_link
Precisione Crudele,Ossa,wiki_link
Precisione Crudele,Abilità,wiki_link
Premonizione,Arcana,wiki_link
Premonizione,Magia,wiki_link
Prendi e Tira,mezzanotte,wiki_link
Prendi e Tira,della,wiki_link
Presa alla Gola,Mezzanotte,wiki_link
Presa alla Gola,Abilità,wiki_link
Presa Cinerea,Arcana,wiki_link
Presa Cinerea,Magia,wiki_link
Presenza Audace,Valore,wiki_link
Presenza Audace,Abilità,wiki_link
Proiettile Corrosivo,Saggio,wiki_link
Proiettile Corrosivo,del,wiki_link
Proiettile di Luce,Splendore,wiki_link
Proiettile di Luce,Incantesimo,wiki_link
Proiezione Astrale,Grazia,wiki_link
Proiezione Astrale,Magia,wiki_link
Proiezione Sensoriale,Arcana,wiki_link
Proiezione Sensoriale,Magia,wiki_link
Provocazione,Valore,wiki_link
Provocazione,Abilità,wiki_link
Raccoglitore,Saggio,wiki_link
Raccoglitore,del,wiki_link
Rafforzamento,Ossa,wiki_link
Rafforzamento,Abilità,wiki_link
Rafforzato in Battaglia,Lama,wiki_link
Rafforzato in Battaglia,Abilità,wiki_link
Raggio Salvifico,Splendore,wiki_link
Raggio Salvifico,Incantesimo,wiki_link
Rassicurazione,Splendore,wiki_link
Rassicurazione,Abilità,wiki_link
Recupero,Ossa,wiki_link
Recupero,Abilità,wiki_link
Rialzati,Lama,wiki_link
Rialzati,Abilità,wiki_link
Ridirezione,Ossa,wiki_link
Ridirezione,Abilità,wiki_link
Riflesso Arcano,Arcana,wiki_link
Riflesso Arcano,Magia,wiki_link
Rifugio Sicuro,Codice,wiki_link
Rifugio Sicuro,Spell,wiki_link
Rinvigorimento,Splendore,wiki_link
Rinvigorimento,Incantesimo,wiki_link
Ripetizione,Grazia,wiki_link
Ripetizione,Magia,wiki_link
Risorgi,Valore,wiki_link
Risorgi,Abilità,wiki_link
Risposta Rapida,Ossa,wiki_link
Risposta Rapida,Abilità,wiki_link
Ristoro,Splendore,wiki_link
Ristoro,Incantesimo,wiki_link
Risurrezione,Splendore,wiki_link
Risurrezione,Incantesimo,wiki_link
Ritirata Fantasma,Mezzanotte,wiki_link
Ritirata Fantasma,della,wiki_link
Sangue e Gloria,Lama,wiki_link
Sangue e Gloria,Abilità,wiki_link
Santuario della Selva,Saggio,wiki_link
Santuario della Selva,Abilità,wiki_link
Santuario della Selva,Saggio,wiki_link
Santuario della Selva,Saggio,wiki_link
Scavatore di Pensieri,Grazia,wiki_link
Scavatore di Pensieri,Magia,wiki_link
Schivata Elusiva,Mezzanotte,wiki_link
Schivata Elusiva,Magia,wiki_link
